Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v;;;;
Las Condes;140608;0;10,0833;6,79166;0,367707;8,27638;18,6645;12,5799;78,8333;2,86667;1,14526;;;;
Las Condes;140609;0;35,5416;15,625;0,766077;38,5512;35,4262;7,03952;90,3333;4,78333;1,19984;;;;
Las Condes;140610;0;74,1875;35,9166;0,910207;64,3282;40,484;6,69144;51;9,64165;0,948922;;;;
Las Condes;140611;0;63,1041;35,8333;0,997736;73,4166;33,4235;5,10676;93;8,43332;1,01743;;;;
Las Condes;140612;0;7,5625;6,25;0,336866;12,3203;23,7391;11,7996;91;5,81666;0,808033;;;;
Las Condes;140613;0;32,5;17,25;0,727757;31,4845;32,33;9,75769;70,0833;3,2;1,18733;;;;
Las Condes;140614;0;44,5833;22,3333;0,893386;46,9094;36,2682;5,61893;66,6666;6,77499;0,938298;;;;
Las Condes;140615;0;38,4166;26,9167;0,827818;21,0506;33,7267;9,78175;59,8333;7,68333;1,36419;;;;
Las Condes;140616;0;56,875;31,9167;0,889828;43,2014;42,2154;7,48206;66;8,58333;2,55419;;;;
Las Condes;140617;0;57,5625;21,9583;0,881983;49,9167;44,4535;7,18644;55,6667;9,81665;2,56823;;;;
Las Condes;140618;0;54,7916;24,375;0,889641;44,8515;48,6206;8,49957;44,6667;11,5417;1,75285;;;;
Las Condes;140619;0;85,9791;51,4166;1,30577;73,6746;62,4523;6,77393;43,5833;11,5333;1,47525;;;;
Las Condes;140620;0;89,9583;58,7083;1,53722;114,555;62,5209;5,26488;68;;2,19691;;;;
Las Condes;140621;0;48,8541;50,2916;1,16438;64,7118;35,3339;3,86581;94,4166;6,18333;0,319755;;;;
Las Condes;140622;0;39,5;38,2083;1,10793;48,269;29,7596;5,04144;83,6666;6,26665;0,333735;;;;
Las Condes;140623;0;55,5;41,2916;1,02136;59,8011;40,8605;6,1105;81,6666;7,02499;0,635348;;;;
Las Condes;140624;0;68,0208;45,1666;0,837888;61,0665;46,1536;5,27863;72,5833;8,20833;1,33854;;;;
Las Condes;140625;0;82,375;63,7083;0,869965;66,7094;39,0977;4,3805;84,4166;5,36665;0,639622;;;;
Las Condes;140626;0;79,0833;71,4166;0,736783;48,1632;35,7371;5,533;91;6,28333;0,654613;;;;
Las Condes;140627;0;76,8912;58,125;0,910312;65,2223;41,1925;6,38572;82;3,525;1,54093;;;;
Las Condes;140628;0;56,1041;51,4166;0,875231;38,838;44,4012;7,41675;62,3333;4;1,34573;;;;
Las Condes;140629;0;38,1875;33,2083;0,683436;23,2658;37,3802;9,39331;62,5833;4,45833;1,59224;;;;
Las Condes;140630;0;64,3958;57,875;0,958432;63,201;41,0557;5,72894;49,0833;6,40833;2,24869;;;;
Las Condes;140701;0;84,6458;76,875;1,0596;70,6105;47,2997;5,30268;91,5;4,40833;0,535701;;;;
Las Condes;140702;0;37,8864;31,1667;0,570322;27,8784;24,5921;10,0911;81,6666;5,49165;0,17812;;;;
Las Condes;140703;0;42,625;25,2917;0,746803;38,6816;30,9851;5,41612;83,25;4,27499;1,65548;;;;
Las Condes;140704;0;38,4583;26,4167;0,4379;21,7391;27,1341;6,55393;91,1666;6,23333;0,0207983;;;;
Las Condes;140705;0;34,25;35,4583;0,518663;18,4678;24,5537;7,61268;90;5,29166;0,154887;;;;
Las Condes;140706;0;32,7368;28,0417;0,627653;19,169;26,5715;9,63394;85;3,70833;1,5985;;;;
Las Condes;140707;0;46,7708;22,9583;0,642801;50,8496;41,4689;7,19674;53,75;4,90833;1,94022;;;;
Las Condes;140708;0;55,3125;25;0,673821;49,5087;45,6836;7,2655;37,75;9,46666;1,95513;;;;
Las Condes;140709;0;63,1875;34;0,67748;55,3349;51,2699;6,93893;47,9167;7,90833;2,61835;;;;
Las Condes;140710;0;72,0416;43,9583;0,744586;48,9564;46,9693;6,64674;40,3333;8,57498;3,13994;;;;
Las Condes;140711;0;79,5;71,1666;0,674992;46,9189;38,3528;4,48112;94;5,66666;0,215319;;;;
Las Condes;140712;0;56,675;56;0,814624;41,0545;40,5436;6,578;87,3333;5,40833;1,04716;;;;
Las Condes;140713;0;35,8958;21,6667;0,408673;12,856;31,482;13,5424;22,75;11,4667;2,47999;;;;
Las Condes;140714;0;44,3636;31,0417;0,505402;29,7667;31,1355;8,14549;62,75;9,80832;2,46911;;;;
Las Condes;140715;0;33,7708;17,4167;0,631295;36,1089;24,5298;10,4383;95;6,21666;1,29814;;;;
Las Condes;140716;0;54,5416;41,375;0,826336;43,5784;36,458;6,12769;87,9166;8,63332;0,0977125;;;;
Las Condes;140717;0;54,3125;42,5;0,621553;34,698;35,1439;7,16924;84,9166;8,68332;1,9884;;;;
Las Condes;140718;0;61,9772;32,9166;0,742837;46,2628;42,9265;7,23455;77,1666;7,99998;2,23046;;;;
Las Condes;140719;0;43;26,7083;0,592381;22,7745;36,9096;10,5346;41,4167;12,1917;2,2824;;;;
Las Condes;140720;0;31,4375;35,75;0,642938;16,8756;24,7697;6,7705;66,6666;8,77498;0,957611;;;;
Las Condes;140721;0;33,125;36,25;0,523162;12,5264;25,1887;5,58799;94,5;6,225;0,394871;;;;
Las Condes;140722;0;28,8333;28,7083;0,354887;12,4741;23,1075;4,6805;83;7,05833;0,334633;;;;
Las Condes;140723;0;37,3541;29,9167;0,435965;21,8063;23,3796;8,64737;93,5;5,15833;1,21962;;;;
Las Condes;140724;0;43,4583;33,875;0,551112;32,9284;31,9074;8,37238;84,5833;2,63333;1,99436;;;;
Las Condes;140725;0;63,75;46,4583;0,810773;42,7941;42,6335;7,65737;63,9167;4,225;1,89665;;;;
Las Condes;140726;0;54,8125;37,5909;0,694499;35,9756;39,1647;5,92487;57,75;7,77499;1,69904;;;;
Las Condes;140727;0;41,2083;27,9167;0,654652;16,0905;31,9142;12,2877;52,25;10,4167;0,443542;;;;
Las Condes;140728;0;84,8125;43,625;1,0571;75,5245;50,8333;5,00018;46,5;12,3917;1,19275;;;;
Las Condes;140729;0;74,6875;42;0,983479;57,0929;45,3938;8,06645;69,75;11,625;0,877954;;;;
Las Condes;140730;0;69,625;35,4166;0,870917;47,4822;39,7386;4,46394;64,25;12,175;1,25851;;;;
Las Condes;140731;0;64,375;33,4583;1,01342;80,1013;34,0867;3,64925;86,8333;;1,29368;;;;
Las Condes;140801;0;41,8541;15,8333;0,683691;41,5697;32,1314;8,38957;60,9167;12,85;0,24869;;;;
Las Condes;140802;0;32,3541;17,125;0,536337;16,0328;23,4893;9,62708;67,4166;11,8667;1,95872;;;;
Las Condes;140803;0;19,9545;14,3182;0,366291;10,9324;14,3085;8,28232;91;10,3667;1,01212;;;;
Las Condes;140804;0;;;;;;;;;;;;;
Las Condes;140805;0;43,9583;16,4583;0,547659;31,1369;25,5899;9,40021;51,8333;10,0167;2,31094;;;;
Las Condes;140806;0;26,625;12,3333;0,375123;11,2811;14,349;12,3489;73,6666;7,23333;1,55473;;;;
Las Condes;140807;0;46,5;25,125;0,737609;39,8668;35,271;8,17229;84,0833;2,7;1,41901;;;;
Las Condes;140808;0;58,7708;23,0833;0,723588;42,5949;42,5669;9,91925;57,0833;6,8;1,79796;;;;
Las Condes;140809;0;54,1041;34,0416;0,658757;25,2141;34,2065;11,4592;60,9167;8,86665;1,99896;;;;
Las Condes;140810;0;54,3478;56,2916;0,849067;24,2138;31,5413;9,00487;90,5;7,35833;0,0982963;;;;
Las Condes;140811;0;43,5625;36,625;0,432544;14,1726;22,1125;15,158;90,75;8,59166;0,684153;;;;
Las Condes;140812;0;58,6666;41,2916;0,629114;31,5469;34,6868;8,87082;85,9166;5,76665;0,428863;;;;
Las Condes;140813;0;51,625;22,6667;0,717508;35,5863;43,9505;9,17674;64,5833;5,52499;2,14196;;;;
Las Condes;140814;0;63,1666;24,375;0,481244;33,1815;39,5022;10,428;27,75;10,2833;2,30414;;;;
Las Condes;140815;0;51,5208;31,75;0,655509;17,2373;39,5227;12,2395;74,6666;6,625;0,624367;;;;
Las Condes;140816;0;41,75;24,6667;0,551158;8,07663;33,4277;17,1346;47,6667;10,8667;1,61392;;;;
Las Condes;140817;0;27,5208;10,3333;0,257342;3,48183;23,9151;24,7451;39,8333;13,2417;2,57003;;;;
Las Condes;140818;0;60,1875;18;0,498248;21,151;37,7941;15,7218;34,1667;15,175;2,24576;;;;
Las Condes;140819;0;65,7291;35,8333;0,468632;31,5955;34,762;5,9455;55,3333;12,675;1,29815;;;;
Las Condes;140820;0;69,7708;48,375;0,632941;25,9135;38,6117;8,29332;91,3333;8,92499;0,72667;;;;
Las Condes;140821;0;74,6458;51,5416;0,576277;24,9987;33,9635;9,56863;92;8,80832;0,722095;;;;
Las Condes;140822;0;57,0625;32,4583;0,436462;19,2701;29,4738;7,60883;62,9167;9,27498;2,72273;;;;
Las Condes;140823;0;18,4782;13,6667;0,246828;7,42027;15,1584;7,53259;88,75;7,65833;0,58005;;;;
Las Condes;140824;0;7,60416;3,875;0,139655;3,56745;11,6756;18,3357;91,5833;2,5;2,10595;;;;
Las Condes;140825;0;25,0625;9,66666;0,340814;18,1962;25,3844;8,7191;79,25;3,40833;1,31816;;;;
Las Condes;140826;0;37,1666;11,8333;0,310505;20,0005;28,5943;13,5772;49;6,825;2,21096;;;;
Las Condes;140827;0;46;31,5833;0,659082;28,7431;26,9696;2,22119;76,8333;8,18332;1,01551;;;;
Las Condes;140828;0;57,5416;25,5417;0,612071;39,3203;31,8748;5,61643;89,3333;5,85;1,68725;;;;
Las Condes;140829;0;55,875;25,6667;0,728178;38,4903;34,3228;6,64815;74,4166;10,0083;1,83176;;;;
Las Condes;140830;0;23,5;11,5;0,334638;8,51166;17,0439;10,6134;86,5833;7,46666;1,76805;;;;
Las Condes;140831;0;24,0208;13,625;0,390749;8,92188;20,1594;5,07202;66,4166;12,3667;0,411182;;;;
Las Condes;140901;0;22,2292;12,0417;0,405557;15,9467;21,1852;4,89568;90,5;10,1667;1,05522;;;;
Las Condes;140902;0;26,8125;10,9167;0,455506;24,9751;23,9749;3,96146;90,0833;9,72498;0,758204;;;;
Las Condes;140903;0;34,6458;13,6667;0,390172;25,9007;28,1127;3,06868;81,6666;9,57498;0,153331;;;;
Las Condes;140904;0;31,1458;13,7917;0,404017;21,1808;23,6878;7,32184;81,5833;7,76665;0,910293;;;;
Las Condes;140905;0;13,7708;9,41666;0,221171;6,96884;17,5211;9,1178;92;9,45833;0,20305;;;;
Las Condes;140906;0;35,375;17,3333;0,516807;17,8735;24,6564;6,37233;88,3333;7,325;0,445404;;;;
Las Condes;140907;0;32,8333;17,6667;0,511078;10,291;26,017;14,3362;65,8333;9,76665;1,39867;;;;
Las Condes;140908;0;38,9166;14,2917;0,358576;20,2615;23,8347;10,1516;64,4166;11,6417;2,04679;;;;
Las Condes;140909;0;24,0208;8,95833;0,14747;6,4774;15,8034;9,26817;90,3333;9,07498;1,11408;;;;
Las Condes;140910;0;33,5208;14,8333;0,22771;11,811;22,1825;10,1086;81,0833;5,74165;0,399643;;;;
Las Condes;140911;0;46,75;21,0833;0,438665;18,92;28,789;11,9107;64;5,44166;2,32158;;;;
Las Condes;140912;0;52,2916;24,9167;0,403294;14,7637;25,5387;13,3575;78,5;6,3;1,40941;;;;
Las Condes;140913;0;30,75;18,4167;0,299847;8,69569;21,3962;6,43374;84,8333;9,61665;0,336207;;;;
Las Condes;140914;0;19,0208;12,5;0,242238;4,23935;15,4301;15,4526;96;8;0,321239;;;;
Las Condes;140915;0;33,3958;10,8333;0,359356;11,7698;26,8597;16,3018;72,5;9,83333;2,40563;;;;
Las Condes;140916;0;58,1875;27,875;0,372999;21,4488;28,5176;7,62136;69,1666;13,3333;1,28274;;;;
Las Condes;140917;0;38,625;31,7917;0,442956;11,1825;26,858;3,50143;93;9,82498;0,792371;;;;
Las Condes;140918;0;35,6304;35,875;0,309705;5,01271;14,4321;15,1295;91;10,175;0,73597;;;;
Las Condes;140919;0;34,625;37,7083;0,277812;3,06849;12,2766;20,6081;84,5833;8,96666;1,43347;;;;
Las Condes;140920;0;35,7826;27,125;0,309035;3,04196;15,3418;22,1236;77,75;9,54166;1,8468;;;;
Las Condes;140921;0;27,0869;19,7917;0,360964;2,95757;12,0002;15,4743;73,75;11,6417;1,6679;;;;
Las Condes;140922;0;10,4375;6,66666;0,248872;6,7102;13,1895;6,32274;94,3333;10,2917;0,639465;;;;
Las Condes;140923;0;43,7708;22,9167;0,369894;15,986;18,9333;4,2669;89,0833;7,27499;1,02849;;;;
Las Condes;140924;0;60,5;31,0833;0,810704;49,1485;21,5889;1,45356;82,5833;7,25;1,01345;;;;
Las Condes;140925;0;;12,9524;0,384238;;;10,3385;80,3333;8,64165;0,352547;;;;
Las Condes;140926;0;39,8333;3,125;0,471253;;;7,97086;85,3333;8,23332;1,57275;;;;
Las Condes;140927;0;54,8541;3,16666;0,750978;27,8624;18,3307;3,841;74,5;11,25;0,326347;;;;
Las Condes;140928;0;39,4166;17,1667;0,473341;;;18,7256;77,9166;11,55;1,65128;;;;
Las Condes;140929;0;31,1;18,7727;0,306281;;;4,4425;73,3333;12,3583;0,420455;;;;
Las Condes;140930;0;43,2083;22,0417;0,254845;12,2738;20,9335;13,8142;92,4167;12,5;0,671046;;;;
Las Condes;141001;0;52,4166;21,0833;0,263828;8,66417;22,8094;21,8751;60,4167;13,7167;1,92875;;;;
Las Condes;141002;0;57,7916;26,0833;0,440405;12,4481;25,6797;19,2188;78,4166;12,7083;1,63166;;;;
Las Condes;141003;0;47,6875;27,125;0,344032;17,5454;22,7143;9,59781;85,8333;11,1833;0,407532;;;;
Las Condes;141004;0;24,875;15,875;0,143677;3,5835;8,22311;17,0518;85,75;10,1917;1,40822;;;;
Las Condes;141005;0;29,4375;21,5833;0,19432;2,86811;9,67857;20,0834;81,75;9,75832;0,456329;;;;
Las Condes;141006;0;49,3958;21,4167;0,298318;8,55382;20,4478;23,4591;68,8333;11,55;2,50896;;;;
Las Condes;141007;0;60,3333;24,2917;0,282244;9,90584;21,2145;18,9742;69,5833;13,025;1,63667;;;;
Las Condes;141008;0;50,5625;27,9091;0,333015;16,6674;20,1547;8,07465;85,25;12,1917;0,5488;;;;
Las Condes;141009;0;32,6458;16,5417;0,196108;6,93425;14,1368;15,9005;94,0833;10,125;0,950482;;;;
Las Condes;141010;0;52,7708;23,2083;0,290701;12,7166;23,7043;17,6633;72,25;8,14165;1,94499;;;;
Las Condes;141011;0;47,4375;23;0,308197;6,9405;20,1912;24,7129;75,5;9;1,00695;;;;
Las Condes;141012;0;35,1458;17,4167;0,259837;2,43571;15,2197;26,6021;63,25;10,7083;1,73708;;;;
Las Condes;141013;0;49,5625;17,5;0,30982;6,80778;21,7701;26,0745;38,3333;15,6917;1,08351;;;;
Las Condes;141014;0;58,5;18,4583;0,357385;11,8944;24,4433;24,312;52,4167;13,8417;2,35786;;;;
Las Condes;141015;0;49,3125;18,5833;0,274075;8,58339;19,7287;14,6308;61,3333;14,9583;0,750945;;;;
Las Condes;141016;0;53,6041;22,375;0,378489;8,94012;23,2076;14,7602;62,1667;10,6333;1,58615;;;;
Las Condes;141017;0;56,6041;19,625;0,252261;7,00221;18,1404;15,3281;62,5833;13,2;1,39135;;;;
Las Condes;141018;0;36,6458;15,2083;0,394435;13,6029;20,1245;5,56674;65,5;11,2917;0,81225;;;;
Las Condes;141019;0;26,875;15,0833;0,288829;4,71089;11,5381;23,5498;71,5;9,69998;0,824201;;;;
Las Condes;141020;0;42,75;15,5833;0,252391;5,81591;15,7104;26,8795;66,4166;13,0083;1,74965;;;;
Las Condes;141021;0;53,4583;18,4167;0,331043;7,38211;16,6641;26,6835;50,6667;15,975;1,51854;;;;
Las Condes;141022;0;53,3541;20,4167;0,479255;6,86074;16,6355;23,6924;80,8333;14,8833;0,438776;;;;
Las Condes;141023;0;61,125;22,5833;0,280131;5,96458;15,3895;25,1528;75,6666;17,8417;1,03948;;;;
Las Condes;141024;0;53;19,7083;0,317707;6,24467;15,8066;25,6775;75,8333;16,6917;0,531639;;;;
Las Condes;141025;0;51,0416;21,125;0,246062;2,68011;13,4226;34,3478;55,8333;18,4833;1,8933;;;;
Las Condes;141026;0;40,6041;21;0,172769;2,20709;5,84436;23,7524;64;15,5667;0,491288;;;;
Las Condes;141027;0;34,7708;16,875;0,161846;2,39993;9,09914;22,2785;81,6666;13,15;0,908317;;;;
Las Condes;141028;0;37,2083;16,3333;0,176751;2,86313;9,1416;19,2401;78,0833;13,45;0,277001;;;;
Las Condes;141029;0;28,3958;14,0417;0,216476;3,05592;6,28347;21,1804;81,0833;12,3;1,02587;;;;
Las Condes;141030;0;37,9583;15,3333;0,319678;5,81661;13,6461;17,4083;71,3333;12,225;0,332377;;;;
Las Condes;141031;0;33,0416;13,4167;0,205802;2,49544;8,17662;22,667;62,25;11,6083;0,533131;;;;
Las Condes;141101;0;27,875;11,9583;0,21913;2,41861;9,05006;18,6447;53,9167;11,35;1,68242;;;;
Las Condes;141102;0;29,0625;11,1667;0,17488;2,15387;7,66778;18,308;57,75;11,4083;0,400631;;;;
Las Condes;141103;0;37,1458;12;0,189011;6,53012;12,535;15,8765;67,25;7,69166;0,376607;;;;
Las Condes;141104;0;52,5625;15,75;0,162543;6,28215;15,0775;22,4865;40,8333;10,8917;2,32103;;;;
Las Condes;141105;0;48,7916;15,875;0,19127;7,95291;15,273;20,53;43,3333;11,3333;1,75914;;;;
Las Condes;141106;0;46,75;14,875;0,264259;7,48447;14,9948;19,051;57,6667;11,1833;1,89073;;;;
Las Condes;141107;0;51,6875;16,2083;0,234692;6,10805;15,5406;23,7195;53,5;12,5333;1,68294;;;;
Las Condes;141108;0;49,1666;17,0833;0,197515;3,09993;12,7717;30,0361;53,4167;14,075;1,52913;;;;
Las Condes;141109;0;40,625;16,7083;0,139307;1,33695;8,80072;32,6827;61,25;15,6;1,54977;;;;
Las Condes;141110;0;44,7291;15,0417;0,238506;9,2845;14,2313;19,4946;65,1666;13,75;0,545196;;;;
Las Condes;141111;0;52,9166;17,375;0,210011;6,01128;12,565;21,652;50,1667;13,5083;0,714312;;;;
Las Condes;141112;0;50,3333;15,9583;0,231218;4,22456;12,2359;23,7086;63,9167;14,1667;1,0759;;;;
Las Condes;141113;0;55,5;16,9583;0,207721;4,59858;13,7867;27,9063;49,75;14,2667;1,14824;;;;
Las Condes;141114;0;72,3333;22,2083;0,343916;5,80077;18,319;31,2526;33,9167;17,4;1,51974;;;;
Las Condes;141115;0;60,5;26,7917;0,29544;3,04686;13,0356;32,5399;67,75;14,675;0,941703;;;;
Las Condes;141116;0;48,4583;22,75;0,223677;1,15943;8,06505;37,9033;72,4166;16,15;0,549916;;;;
Las Condes;141117;0;54,2083;21,5417;0,287392;3,44335;13,7668;25,2458;63;16,6083;0,507741;;;;
Las Condes;141118;0;53,1041;21,7917;0,180748;6,23155;13,4222;16,4165;67;15,9833;0,315991;;;;
Las Condes;141119;0;38,4166;18,3333;0,136332;3,27326;7,03288;23,2686;82,3333;12,3333;0,43527;;;;
Las Condes;141120;0;44,25;15,1667;0,152201;4,32357;6,73914;20,6662;72,4166;12,275;0,529733;;;;
Las Condes;141121;0;44,3125;14,8333;0,239129;5,53666;11,2643;22,1981;67,5833;11,2833;0,890843;;;;
Las Condes;141122;0;43,375;18,375;0,255894;3,30523;11,4074;29,5259;57,5833;13,6167;1,50288;;;;
Las Condes;141123;0;33,6041;15,6667;0,152537;2,31661;6,35824;23,56;50;15,1167;0,831606;;;;
Las Condes;141124;0;42,7609;18,625;0,349456;14,1623;17,4873;4,67583;73,0833;12,275;0,467823;;;;
Las Condes;141125;0;48,8695;16,2083;0,210531;7,43167;13,939;17,9895;70,25;13,3667;0,381809;;;;
Las Condes;141126;0;45,2291;15,4583;0,284729;6,41785;19,4816;22,6879;66,1666;11,2333;0,832476;;;;
Las Condes;141127;0;65,5;21,4167;0,254673;4,1559;25,5319;25,3033;52;15,0667;0,705657;;;;
Las Condes;141128;0;57,7916;22,3333;0,367853;5,84412;28,4322;17,8723;68,6666;15,15;0,440183;;;;
Las Condes;141129;0;30,7857;14,0417;0,185769;3,7926;18,15;7,43227;61,5;14,3083;0,299374;;;;
Las Condes;141130;0;17,2083;14,9583;0,125516;1,19351;10,7054;21,6175;93,4166;9,13332;0,740128;;;;
Las Condes;141201;0;32,1666;14,9167;0,135446;4,55027;19,8993;25,8007;74,25;10,475;1,78325;;;;
Las Condes;141202;0;41,8913;17,9167;0,242264;4,43867;22,4787;32,0025;42,75;15,9;2,09613;;;;
Las Condes;141203;0;48,7083;19,7083;0,167292;4,46298;24,6491;36,0057;51,1667;15,65;0,936263;;;;
Las Condes;141204;0;60,8958;22,7917;0,168017;3,76354;24,6094;30,3717;50,6667;18,725;2,0842;;;;
Las Condes;141205;0;69,7916;33,1666;0,293979;7,5547;22,3681;20,3101;77,8333;13,975;0,455968;;;;
Las Condes;141206;0;24,1136;12,4583;0,118862;1,70948;9,92834;20,0806;85,4166;12,5083;0,422281;;;;
Las Condes;141207;0;29,5454;14,2917;0,183671;1,17079;11,559;31,0245;67,25;13,8833;0,974674;;;;
Las Condes;141208;0;33,4166;16,0417;0,234578;1,04212;10,4538;33,2968;58,8333;16,9;0,810068;;;;
Las Condes;141209;0;46,4791;17,2083;0,177782;3,19569;17,6454;22,2314;68,9166;16,025;0,842422;;;;
Las Condes;141210;0;45,6666;20,7917;0,272733;4,03559;16,9569;20,337;77,3333;15,2833;0,928902;;;;
Las Condes;141211;0;50,0526;20,375;0,334731;5,63329;19,8022;21,832;80,0908;15,425;0,998231;;;;
Las Condes;141212;0;46,8043;19,0833;0,214445;5,60608;20,9906;18,6337;76,75;15,5417;0,570714;;;;
Las Condes;141213;0;43,7083;15,9583;0,20187;5,25596;18,6655;23,5663;49,5833;16,35;0,194464;;;;
Las Condes;141214;0;47,1522;16,4583;0,1842;2,15732;13,5707;21,9523;44,25;14,9917;0,32181;;;;
Las Condes;141215;0;67,1458;18,6667;0,223907;4,64534;17,0254;16,7671;77,0833;12,4;0,720224;;;;
Las Condes;141216;0;48,9791;15,3333;0,287229;4,22888;17,3453;20,1856;75,4166;12,1083;0,54909;;;;
Las Condes;141217;0;49,3125;16,125;0,256566;5,21753;17,314;25,2774;77,5833;13,2833;0,521197;;;;
Las Condes;141218;0;54,9348;16,4762;0,170883;4,31149;18,6492;27,3918;57,4167;15,675;1,16322;;;;
Las Condes;141219;0;51,4782;;0,169123;4,52704;19,1131;18,4366;53,1667;15,125;0,621094;;;;
Las Condes;141220;0;23,3125;12,5833;0,172528;4,47846;14,7759;4,40621;77,3333;12,0333;0,595469;;;;
Las Condes;141221;0;19,2609;17,3333;0,123829;1,77969;8,76733;13,4571;92;10,9083;0,376828;;;;
Las Condes;141222;0;27,8542;;0,217602;4,55183;15,928;20,4797;64,1666;10,55;1,15203;;;;
Las Condes;141223;0;41,375;;0,243074;6,3563;23,9659;30,5842;34,8333;14,525;1,73168;;;;
Las Condes;141224;0;39,2916;15,8636;0,207879;3,91666;19,6809;30,9449;36,8333;16,6333;1,41027;;;;
Las Condes;141225;0;33,6041;15,381;0,203232;1,65977;10,7922;33,0226;51,9167;16,35;1,36552;;;;
Las Condes;141226;0;35,1458;14;0,146536;2,24684;14,4397;28,4405;59,1667;16,15;1,33137;;;;
Las Condes;141227;0;40,75;15,9565;0,279227;3,45513;16,413;26,5348;62,9167;16,1;0,456727;;;;
Las Condes;141228;0;34,7291;15,2917;0,197213;1,96101;13,4872;31,0832;67,3333;16,85;0,225206;;;;
Las Condes;141229;0;41,25;13,8333;0,138934;4,86324;15,3508;20,379;60;16,3417;0,852124;;;;
Las Condes;141230;0;47,4166;21,5;0,195766;7,2877;17,6899;20,2876;76;15,5167;0,911077;;;;
Las Condes;141231;0;41,3333;18,0833;0,256642;4,51664;13,4556;21,189;58,6667;16,45;0,783931;;;;
Las Condes;150101;0;28,8125;16,1667;0,200061;1,65104;8,657;24,9923;71,8333;15,5833;0,945338;;;;
Las Condes;150102;0;39,7291;16,875;0,158676;2,15184;12,6175;29,0614;60,1667;15,675;0,604444;;;;
Las Condes;150103;0;41,7916;20,0833;0,216231;1,93731;14,427;33,4355;47,5;16,8667;1,55171;;;;
Las Condes;150104;0;42,4375;20,0833;0,211012;1,16743;11,7744;38,368;56,25;17,925;0,762587;;;;
Las Condes;150105;0;49,6666;19,5417;0,194735;3,17437;14,3114;27,778;62,6667;18,2667;0,448151;;;;
Las Condes;150106;0;59;20,7917;0,217391;2,89753;14,0004;26,8238;58,1667;17,7917;0,76631;;;;
Las Condes;150107;0;53,7916;22;0,146279;2,94712;9,91093;28,3468;71,5833;16,4083;1,19895;;;;
Las Condes;150108;0;54,4791;21,7917;0,219112;3,37097;11,0915;30,7437;66,5833;16,7417;0,63169;;;;
Las Condes;150109;0;56,8958;18,75;0,156083;1,88083;8,87109;38,3125;48;19,525;1,66843;;;;
Las Condes;150110;0;52,7083;20,5;0,168917;1,35767;8,30225;35,9954;42,8333;18,35;1,06847;;;;
Las Condes;150111;0;46,6458;21,3333;0,218319;2,65591;5,30555;35,6277;69,5833;17,9417;0,561138;;;;
Las Condes;150112;0;63,6458;25,25;0,252183;6,195;5,71643;32,3776;59,1667;18,0917;1,45467;;;;
Las Condes;150113;0;70,9583;30,0417;0,299963;9,14166;5,08333;32,5544;60,6667;16,9917;1,1772;;;;
Las Condes;150114;0;62,5;26,3333;0,212752;16,4871;4,17939;34,9999;63,5833;16,8417;0,490694;;;;
Las Condes;150115;0;63,9583;25,2083;0,233743;31,9713;4,34259;32,8146;64,6666;17,25;0,545166;;;;
Las Condes;150116;0;63,9791;28,5833;0,265353;59,3058;4,7743;32,6541;63,8333;18,575;0,679971;;;;
Las Condes;150117;0;64,7083;30;0,260069;39,6779;3,58333;35,3572;73,6666;18,4917;0,482206;;;;
Las Condes;150118;0;46,9166;27,4583;0,28048;11,2879;2,38857;28,2563;78,3333;17,1833;0,561711;;;;
Las Condes;150119;0;46,3541;24,6667;0,242905;;3,84375;17,3542;87,75;15,05;0,409582;;;;
Las Condes;150120;0;48,8541;23,2917;0,228176;;4,18055;27,1652;89,5833;14,825;0,555872;;;;
Las Condes;150121;0;48,1666;22,7917;0,272246;;3,79514;25,9077;83,4166;16,4667;0,443365;;;;
Las Condes;150122;0;56,0208;24,4167;0,340205;;;26,1791;76,75;17,0083;0,791462;;;;
Las Condes;150123;0;58,9375;22,2917;0,212813;;;27,5344;76,0833;17,7333;0,504164;;;;
Las Condes;150124;0;48,8333;18,5417;0,215664;;;30,938;64,0833;17,7583;1,15226;;;;
Las Condes;150125;0;37,5416;15,5833;0,207069;;;27,2646;64,4166;18,4167;0,517354;;;;
Las Condes;150126;0;39,6875;14,0417;0,180995;;;23,3216;66,3333;18,325;0,317962;;;;
Las Condes;150127;0;46,875;15;0,226669;;;24,1496;57,3333;19,1917;1,62916;;;;
Las Condes;150128;0;50,4166;17,2917;0,167906;;;27,8369;57,4167;18,1833;0,951869;;;;
Las Condes;150129;0;65,9583;20,25;0,294048;7,25861;67,6215;28,0482;63,0833;16,9667;0,533724;;;;
Las Condes;150130;0;65,1666;22,8333;0,270738;6,47988;46,7083;28,6723;58,0833;18,425;0,526752;;;;
Las Condes;150131;0;54,1875;22,3333;0,235886;;30,7673;32,6138;73,3333;17,5083;0,638385;;;;
Las Condes;150201;0;43,7291;18,875;0,145479;;21,5173;34,3235;50,9167;19,175;1,30568;;;;
Las Condes;150202;0;49,375;18,9583;0,147857;;23,1979;31,1149;58,25;18,6083;0,994346;;;;
Las Condes;150203;0;60,6666;21,9167;0,190947;;21,2538;29,658;59,9167;17,1667;0,483996;;;;
Las Condes;150204;0;60,3541;23,5;0,291033;3,72174;24,3198;30,1298;69,1666;17,3833;0,508041;;;;
