Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v
Las Condes;50701;0;508,333;297,917;101,666;544,832;260,417;295,833;;100,917;0,519108
Las Condes;50702;0;21,125;113,333;0,537498;240,833;;695,833;;811,664;0,927477
Las Condes;50703;0;254,583;19,125;0,783332;227,227;213,318;3,75;;968,332;0,492155
Las Condes;50704;0;39,75;23,75;0,791665;327,458;221,792;508,333;;771,666;0,0690651
Las Condes;50705;0;699,166;319,583;13,875;913,333;364,572;241,666;;465,833;171,807
Las Condes;50706;0;719,166;367,083;1,225;830,798;40,065;408,333;;893,332;252,731
Las Condes;50707;0;774,166;51,125;1,3;683,374;350,084;1,25;;625,832;0,541433
Las Condes;50708;0;601,666;36,375;120,833;572,916;358,834;341,666;;624,998;275,444
Las Condes;50709;0;60,375;338,333;122,083;435,875;39,025;583,333;;699,165;230,746
Las Condes;50710;0;417,916;260,833;0,999998;235,391;312,261;110,417;;84,583;202,484
Las Condes;50711;0;49,625;302,083;0,979165;420,095;354,333;895,833;;947,498;283,622
Las Condes;50712;0;43,75;303,333;0,816666;321,666;258,583;466,666;;801,665;0,318295
Las Condes;50713;0;499,583;284,167;0,833331;332,708;273,375;366,666;;7,2;129,251
Las Condes;50714;0;729,166;6,875;0,324999;688,888;;11,375;;7,7;15,965
Las Condes;50715;0;291,667;157,083;0,579165;239,684;227,579;11,25;;398,333;0,274013
Las Condes;50716;0;40,125;250,833;0,854165;309,916;252,166;508,333;;276,666;151,497
Las Condes;50717;0;377,916;265,417;0,879165;186,958;265,167;100,833;;303,333;195,834
Las Condes;50718;0;49,875;283,333;0,941666;403,619;471,809;708,695;;428,333;214,647
Las Condes;50719;0;77,875;505,833;141,666;718,041;481,292;470,833;;559,998;23,116
Las Condes;50720;0;453,333;385,833;123,333;589,416;285,875;120,833;;516,666;0,536427
Las Condes;50721;0;527,083;366,666;0,983332;486,416;301,333;4,625;;558,333;0,465771
Las Condes;50722;0;408,958;262,083;0,804166;329,291;370,792;733,333;;328,333;220,429
Las Condes;50723;0;38,375;249,583;0,704165;232,347;390,521;916,666;;587,498;197,135
Las Condes;50724;0;263,333;16,25;0,495832;806,499;32,025;17,75;;640,833;223,799
Las Condes;50725;0;36,25;18,625;0,641665;364,423;;12,25;;108,916;256,593
Las Condes;50726;0;61,25;335,416;0,866666;442,222;618,778;916,666;;10,875;269,393
Las Condes;50727;0;71,875;400,833;10,625;434,476;607,571;8,125;;819,165;280,834
Las Condes;50728;0;102,958;650,833;144,166;876,781;571,522;183,333;;123,417;103,903
Las Condes;50729;0;977,083;706,666;135,833;619,041;485,624;145,833;;848,331;0,743722
Las Condes;50730;0;705,416;525,833;117,083;499,124;406,959;1,625;;871,666;0,505383
Las Condes;50731;0;36;282,083;0,920832;278,875;26,6;204,166;;10,75;0,454331
Las Condes;50801;0;541,666;349,091;109,583;69,026;311,609;1,75;;102,666;16,076
Las Condes;50802;0;50,5;342,083;122,083;754,165;323,459;116,667;;944,997;0,523002
Las Condes;50803;0;44,75;292,917;10,375;586,499;278,083;1,875;;122,583;151,781
Las Condes;50804;0;35,5;232,083;0,612498;324,908;220,545;554,166;;103,667;0,543882
Las Condes;50805;0;210,833;13,125;0,445832;187,352;;10;;249,166;0,319267
Las Condes;50806;0;504,583;342,083;0,974998;30,75;295,958;654,166;;6,3;107,458
Las Condes;50807;0;375,416;250,417;0,841665;196,565;331,565;132,917;;652,499;175,036
Las Condes;50808;0;524,583;28,625;0,862498;550,442;;108,333;;916,666;263,539
Las Condes;50809;0;73,5;47,375;0,808332;297,904;526,952;123,333;;128,667;156,929
Las Condes;50810;0;752,083;42,75;0,916665;324,799;60,745;5,875;;12,55;230,763
Las Condes;50811;0;572,916;35,625;0,670833;214,437;;14,25;;132,833;260,187
Las Condes;50812;0;81,25;491,578;106,667;494,833;62,1;591,666;;12,7;0,710874
Las Condes;50813;0;43,75;317,917;0,766665;326,458;281,958;233,333;;126,583;0,698517
Las Condes;50814;0;188,333;147,083;0,362499;;;9,375;;111,583;111,412
Las Condes;50815;0;274,167;163,333;0,624999;272,952;213,095;429,166;;115,917;0,788548
Las Condes;50816;0;102,917;766,666;0,204166;;;137,083;;10,35;0,65443
Las Condes;50817;0;410,833;247,917;112,083;630,649;26,71;329,166;;710,833;0,990161
Las Condes;50818;0;492,916;267,619;0,879166;436,708;304,583;629,166;;914,165;0,748641
Las Condes;50819;0;603,333;34,375;0,904165;36,575;46,36;114,583;;10,625;234,416
Las Condes;50820;0;402,083;300,833;0,854165;290,136;314,908;616,666;;916,666;114,084
Las Condes;50821;0;259,167;18;0,545832;157,789;208,526;8,875;;978,333;134,274
Las Condes;50822;0;22,125;176,667;0,529165;280,842;22,8;4,125;;951,665;0,53963
Las Condes;50823;0;301,667;21,5;0,641665;30,57;24,44;441,666;;7,925;0,162612
Las Condes;50824;0;47,5;262,917;0,783333;312,708;296,166;845,833;;638,332;236,069
Las Condes;50825;0;672,916;40,875;0,941665;378,434;38,626;8;;10,75;0,823603
Las Condes;50826;0;56,5;36,375;0,954165;475,416;323,125;1,5;;125,333;0,900517
Las Condes;50827;0;570,833;6,25;0,349999;493,408;;113,333;;11,225;159,324
Las Condes;50828;0;3,375;4,625;0,220833;;;21,125;;831,665;130,622
Las Condes;50829;0;14,375;125,417;0,383333;12,628;;134,583;;245,833;203,269
Las Condes;50830;0;242,917;15,375;0,524999;22,1;269,833;8,75;;410,833;126,599
Las Condes;50831;0;27,875;18,25;0,462499;18,4;17,725;116,667;;574,165;0,177276
Las Condes;50901;0;433,333;24,5;0,670833;236,625;259,208;979,166;;5,075;0,662769
Las Condes;50902;0;437,083;240,417;0,633332;283,722;315,778;9,5;;749,998;203,235
Las Condes;50903;0;150,833;123,333;0,4;954,654;;10,25;;894,165;11,186
Las Condes;50904;0;330,416;22,875;0,916665;225,625;26,3;520,833;;399,166;162,992
Las Condes;50905;0;742,083;460,833;1,65;695,748;396,417;2,25;;775,832;0,612782
Las Condes;50906;0;49,75;277,917;10,125;408,499;330,792;8,875;;920,833;157,406
Las Condes;50907;0;467,083;260,417;0,724998;22,8;284,045;140,833;;108,083;215,633
Las Condes;50908;0;492,916;287,083;0,708332;;;150,833;;116,083;0,366051
Las Condes;50909;0;19,5;145,833;0,424999;403,535;;9,25;;126,083;0,0162155
Las Condes;50910;0;23,625;162,917;0,379166;;;11,625;;624,998;0,657182
Las Condes;50911;0;189,167;129,167;0,479166;124,055;16,85;17,5;;278,333;142,766
Las Condes;50912;0;339,166;216,818;0,566666;18,34;25,15;154,167;;275,833;216,078
Las Condes;50913;0;38,625;20,75;0,433332;106,308;212,274;170,417;;455,833;189,403
Las Condes;50914;0;26,625;17,625;0,291666;729,073;;16,5;;7,05;0,176728
Las Condes;50915;0;535,833;31,375;0,604166;238,636;270,227;15;;525,832;139,112
Las Condes;50916;0;852,916;39,875;0,812499;20,84;344,399;20;;7,675;1,876
Las Condes;50917;0;579,166;37,75;0,649999;709,412;273,074;231,667;;920,833;241,877
Las Condes;50918;0;426,666;310,417;0,520832;158,433;;407,083;;976,665;246,954
Las Condes;50919;0;415,833;303,333;0,583332;488,112;;28,125;;111,667;163,369
Las Condes;50920;0;519,583;35;0,808331;18,75;307,917;9,125;;940,833;0,326427
Las Condes;50921;0;509,166;290,833;0,570832;141,278;278,412;135,833;;990,833;0,878458
Las Condes;50922;0;430,416;234,583;0,508332;10,197;263,605;12,125;;103,167;0,602015
Las Condes;50923;0;45,5;284,583;0,649999;223,773;225,954;7,25;;994,997;147,286
Las Condes;50924;0;37,125;234,583;0,499999;169,894;169,158;162,917;;807,497;0,199182
Las Condes;50925;0;359,583;22;0,424999;513,255;159,666;233,333;;954,999;117,405
Las Condes;50926;0;64,875;292,917;0,583332;110,298;290,464;229,583;;999,164;181,975
Las Condes;50927;0;63,625;329,583;0,666665;214,261;312,347;7,375;;108,833;0,262488
Las Condes;50928;0;384,166;204,167;0,354166;863,715;206,317;779,166;;994,165;101,678
Las Condes;50929;0;219,583;129,583;0,258333;649,981;;13,375;;827,498;0,873635
Las Condes;50930;0;460,833;228,333;0,591665;20,46;27,125;152,917;;526,665;196,831
Las Condes;51001;0;99;36,5;0,729165;210,737;344,158;136,667;;114,083;106,968
Las Condes;51002;0;205,417;143,333;0,308333;315,254;;11,875;;986,664;0,385
Las Condes;51003;0;16,75;10,625;0,358333;736,735;145,617;128,333;;711,665;0,072601
Las Condes;51004;0;196,667;;0,341666;110,359;;182,917;;816,666;0,918089
Las Condes;51005;0;337,083;186,667;0,495832;162,136;216,773;161,667;;685,833;195,774
Las Condes;51006;0;515,833;32,75;0,466666;203,167;204,389;120,417;;911,664;150,408
Las Condes;51007;0;51,5;344,166;0,458333;;;14,625;91,7;10,325;0,35813
Las Condes;51008;0;433,333;27,625;0,454165;679,696;235,117;255,417;90,75;945,833;160,042
Las Condes;51009;0;414,583;23,25;0,341666;378,791;;33,25;578,333;135,917;219,514
Las Condes;51010;0;391,666;24;0,424999;748,873;;239,583;931,664;119,833;0,287266
Las Condes;51011;0;396,666;212,083;0,404166;167,869;19,787;118,333;914,164;125,583;177,333
Las Condes;51012;0;424,166;192,917;0,349999;10,385;20,055;167,917;869,164;102,917;131,338
Las Condes;51013;0;415,833;220,417;0,325;227,238;173,451;154,583;896,664;111,833;0,495354
Las Condes;51014;0;470,416;259,167;0,441666;111,749;243,457;209,167;82,75;102,167;157,637
Las Condes;51015;0;407,916;255,417;0,279166;457,853;;139,583;684,164;962,497;0,374524
Las Condes;51016;0;40,625;245,417;0,316666;424,172;186,601;245,417;84,25;863,332;0,68751
Las Condes;51017;0;579,166;314,167;0,441666;393,615;;181,667;754,164;102,583;182,422
Las Condes;51018;0;585,416;29,625;0,441666;101,658;;261,667;806,664;10,8;151,577
Las Condes;51019;0;587,083;293,333;0,441666;829,402;;349,583;674,164;14,625;124,345
Las Condes;51020;0;59,375;312,083;0,474999;136,356;249,056;192,083;789,164;150,917;11,933
Las Condes;51021;0;63;325,416;0,541665;19,66;27,015;19,125;930,833;13,125;0,497892
Las Condes;51022;0;422,083;247,083;0,433332;113,801;184,935;23,625;90,5;130,583;
Las Condes;51023;0;427,083;228,333;0,274999;467,923;;234,167;84,5;133,583;0,659461
Las Condes;51024;0;225,833;152,917;0,3125;951,009;;11;91,75;842,499;0,0893711
Las Condes;51025;0;303,684;225,417;0,370832;970,914;213,155;147,917;980,833;941,666;119,895
Las Condes;51026;0;343,333;;0,283333;653,989;;23,25;82,5;10,225;0,752599
Las Condes;51027;0;460,416;182,917;0,395833;996,315;256,737;135,833;795,833;959,166;0,581039
Las Condes;51028;0;377,916;128,333;0,220833;599,796;154,594;150,417;784,164;929,999;0,942837
Las Condes;51029;0;310,833;146,667;0,283333;525,581;148,963;195,833;883,333;971,663;0,236939
Las Condes;51030;0;305,833;15,125;0,2625;297,525;12,792;27,25;763,333;976,665;0,872786
Las Condes;51031;0;378,333;185,417;0,337499;556,107;;276,667;66,75;124,583;104,387
Las Condes;51101;0;39;176,667;0,262499;212,117;;275,833;670,833;145,583;132,111
Las Condes;51102;0;544,583;202,083;0,366666;721,241;18;204,167;84,25;12,875;126,114
Las Condes;51103;0;499,583;16,75;0,295833;72,864;139,097;185,833;880,833;130,333;0,876637
Las Condes;51104;0;47;174,583;0,391666;173,476;223,905;175,417;833,333;12,3;139,466
Las Condes;51105;0;523,333;200,417;0,320833;4,612;163,613;261,667;536,666;131,083;145,256
Las Condes;51106;0;45,375;199,583;0,308333;356,179;135,891;257,083;746,664;11,375;140,207
Las Condes;51107;0;63,5;24,5;0,391666;627,614;224,157;259,167;69,5;132,333;154,526
Las Condes;51108;0;62,125;28,5;0,4375;804,666;276,908;25,625;705,833;145,333;144,138
Las Condes;51109;0;757,083;32,25;0,570832;137,934;288,373;238,333;87,5;132,583;150,272
Las Condes;51110;0;619,583;297,917;0,375;643,182;;328,333;864,164;14,5;133,727
Las Condes;51111;0;669,583;289,583;0,404166;500,597;;384,583;69,5;16,975;0,907082
Las Condes;51112;0;61;259,583;0,441666;864,796;215,153;25,125;764,164;139,583;0,160181
Las Condes;51113;0;559,583;24,5;0,424999;607,412;;28,875;91,25;123,833;0,590897
Las Condes;51114;0;54,875;197,619;0,391666;982,104;209,895;186,667;915,833;129,417;0,0456852
Las Condes;51115;0;477,916;192,083;0,337499;668,092;;266,667;73;133,083;0,96518
Las Condes;51116;0;519,583;207,917;0,3375;62,493;;239,167;731,664;131,333;0,965449
Las Condes;51117;0;454,583;17,875;0,316666;804,367;182,242;195,417;770,833;151,416;0,805947
Las Condes;51118;0;422,083;16,875;0,308333;84,825;141,775;23;810,833;138,333;116,972
Las Condes;51119;0;51,125;224,583;0,416666;104,263;156,644;29,875;78,75;14,375;0,292283
Las Condes;51120;0;537,916;192,917;0,320833;237,241;;27,5;71,25;160,417;138,101
Las Condes;51121;0;600,833;190,833;0,299999;689,763;159,349;220,417;69;139,583;112,679
Las Condes;51122;0;48,75;184,167;0,304166;681,136;141,863;198,333;89;139,667;0,415156
Las Condes;51123;0;148,333;854,166;0,183333;452,489;;115,417;94,25;12,9;0,131604
Las Condes;51124;0;351,666;20,75;0,308333;782,305;160,984;259,583;884,164;124,833;0,245216
Las Condes;51125;0;438,333;232,917;0,349999;622,278;;303,333;83,75;135,917;118,124
Las Condes;51126;0;34,5;167,917;0,3125;;;26,5;701,664;167,166;129,168
Las Condes;51127;0;275,833;149,167;0,299999;519,744;;179,583;846,664;150,583;0,940269
Las Condes;51128;0;362,083;167,917;0,291666;605,842;151,614;185,417;951,664;13,65;0,590158
Las Condes;51129;0;322,083;144,583;0,245833;456,667;126,423;213,333;846,664;141,333;0,450997
Las Condes;51130;0;417,916;177,083;0,283333;478,699;134,236;24,5;823,333;132,667;0,937514
Las Condes;51201;0;48,625;199,167;0,308333;512,318;;325,416;65,5;14,05;123,608
Las Condes;51202;0;481,666;181,667;0,308333;593,526;;228,333;60,25;141,667;128,059
Las Condes;51203;0;387,916;175,833;0,295833;52,866;;23,875;71;104,333;144,184
Las Condes;51204;0;271,667;115,417;0,25;411,716;;187,083;72,25;114,083;0,655415
Las Condes;51205;0;339,583;14,25;0,283333;955,554;15,8;148,333;83,5;103,667;0,65609
Las Condes;51206;0;464,166;200,833;0,345833;799,629;220,399;23,75;783,333;111,416;117,071
Las Condes;51207;0;418,333;164,167;0,329166;632,101;;244,167;565,833;151,083;0,552684
Las Condes;51208;0;357,083;16;0,324999;749,338;207,235;209,167;43,5;147,083;0,829105
Las Condes;51209;0;469,583;184,167;0,333333;461,637;175,533;282,917;868,333;137,417;0,9189
Las Condes;51210;0;516,666;237,083;0,354166;357,325;;382,083;65;17,475;133,646
Las Condes;51211;0;427,083;20,5;0,316666;136,385;;340,416;671,664;179,417;142,561
Las Condes;51212;0;479,166;23,125;0,291666;570,544;;23,5;878,333;139,833;127,691
Las Condes;51213;0;521,666;230,417;0,449999;699,975;219,208;24,5;86,25;15,3;0,241196
Las Condes;51214;0;63,25;274,167;0,491666;913,998;25,14;28,25;744,164;169,833;0,732781
Las Condes;51215;0;50,75;24,875;0,458333;5,825;227,125;21;87;154,083;0,40274
Las Condes;51216;0;547,916;274,583;0,554165;657,916;265,542;24,5;91,25;151,667;0,271739
Las Condes;51217;0;510,416;25,75;0,483332;494,582;19,825;33;860,833;154,583;0,662247
Las Condes;51218;0;377,083;181,667;0,379166;251,666;16,25;30,875;653,333;167,416;115,911
Las Condes;51219;0;39,375;180,417;0,370833;920,831;175,292;297,083;543,333;16,425;125,113
Las Condes;51220;0;509,545;224,583;0,382608;870,833;229,042;282,632;619,166;165,667;179,498
Las Condes;51221;0;555,833;235,417;0,395833;11,775;22,825;174,286;618,333;16,3;125,308
Las Condes;51222;0;58,125;252,917;0,416666;125,458;246,417;26,125;875,833;150,333;0,645673
Las Condes;51223;0;594,583;254,583;0,458333;141,583;253,667;268,333;823,333;157,666;0,852691
Las Condes;51224;0;54,125;259,167;0,379166;702,499;21,475;359,583;75,5;165,083;162,827
Las Condes;51225;0;472,916;234,583;0,345833;547,916;153,375;344,166;716,664;173,916;104,296
Las Condes;51226;0;469,166;224,583;0,320833;941,666;195,375;209,167;865,833;16,05;0,749881
Las Condes;51227;0;35,625;182,083;0,324999;988,748;190,208;18;911,818;14,475;0,328562
Las Condes;51228;0;50,625;250,833;0,370833;810,416;222,083;31,125;883,333;141,667;0,934114
Las Condes;51229;0;554,583;245,833;0,366666;887,498;226,958;26,5;789,164;146,083;0,710435
Las Condes;51230;0;50,5;230,833;0,404166;118,125;227,458;283,333;78,25;154,417;0,513638
Las Condes;51231;0;51,75;282,083;0,354166;639,999;168,792;325,833;823,333;159,666;0,826068
Las Condes;60101;0;378,333;219,583;0,304166;295,833;10,75;262,083;76,75;147,917;0,583632
Las Condes;60102;0;347,916;167,917;0,258333;3,75;13,75;274,167;760,833;151,833;0,874249
Las Condes;60103;0;500,833;207,917;0,291666;5,25;185,833;302,083;65,25;169,333;109,766
Las Condes;60104;0;48,5;187,083;0,25;583,333;182,083;244,167;72,25;159,167;0,293631
Las Condes;60105;0;518,333;189,167;0,329166;9;181,667;224,167;748,333;163,666;0,642607
Las Condes;60106;0;387,083;15,75;0,241666;783,333;133,333;202,917;811,664;16,5;0,470286
Las Condes;60107;0;390,416;18,25;0,287499;466,666;15,125;209,167;600,833;202,333;0,705001
Las Condes;60108;0;380,416;17;0,179166;241,666;122,083;29,375;459,166;16;0,64887
Las Condes;60109;0;436,666;178,333;0,220833;4,5;12,625;22,375;57;182,916;159,835
Las Condes;60110;0;356,666;15,375;0,2125;4,875;134,167;23;84;159,833;0,561893
Las Condes;60111;0;439,545;23,375;0,291666;53,913;145,217;231,667;78,5;16,05;0,58639
Las Condes;60112;0;580,416;273,333;0,329166;6,375;197,083;32,875;678,333;16,6;0,674634
Las Condes;60113;0;489,583;207,083;0,208333;516,666;185,417;272,083;525,833;181,333;145,506
Las Condes;60114;0;504,583;224,167;0,229166;458,333;174,167;214,167;589,166;16,55;171,504
Las Condes;60115;0;425,833;20,75;0,220833;3,625;129,583;272,083;716,664;14,725;120,101
Las Condes;60116;0;563,333;243,333;0,241666;3,75;18,25;33,25;666,664;172,583;140,922
Las Condes;60117;0;619,166;28;0,25;554,166;201,667;28,25;634,166;18,2;123,352
Las Condes;60118;0;591,666;275,833;0,266666;679,166;19,75;21,125;790,833;16,075;0,658061
Las Condes;60119;0;52,125;235,833;0,2125;683,333;183,333;243,333;79;163,583;0,872108
Las Condes;60120;0;525,416;24,125;0,25;516,666;170,833;27;87,25;15,775;0,594234
Las Condes;60121;0;54,625;249,583;0,254166;3,375;167,083;293,333;790,833;17,375;104,966
Las Condes;60122;0;452,916;23,75;0,2375;1,875;12,5;26,5;710,833;174,583;0,399421
Las Condes;60123;0;479,166;24,125;0,245833;333,333;160,417;30,125;691,664;18,45;123,886
Las Condes;60124;0;539,166;237,083;0,279166;533,333;17,5;28;59,25;18,1;143,939
Las Condes;60125;0;622,916;26,875;0,324999;4,5;186,667;39,375;668,333;18,45;129,542
Las Condes;60126;0;63,75;27,875;0,345833;441,666;222,917;419,091;586,666;204,666;12,255
Las Condes;60127;0;732,916;330,416;0,433332;454,166;230,417;42,5;658,333;19,05;143,469
Las Condes;60128;0;581,666;326,666;0,458333;454,166;206,667;36,625;863,333;18,4;0,179364
Las Condes;60129;0;488,333;260,833;0,341666;1,625;14,5;355,833;895,833;176,416;0,727874
Las Condes;60130;0;492,916;244,583;0,412499;4,125;221,667;30,625;78,75;196,333;0,849235
Las Condes;60131;0;545,416;255,833;0,466666;683,333;228,333;25,375;82;18,375;0,427151
Las Condes;60201;0;534,166;27,625;0,366666;933,333;21,625;209,167;933,333;16,875;
Las Condes;60202;0;440,416;24,875;0,341666;633,333;20,25;214,167;958,333;156,083;0,341366
Las Condes;60203;0;45,5;21,625;0,275;666,666;19,125;210,417;90,75;16,25;0,844268
Las Condes;60204;0;448,333;217,083;0,279166;533,333;173,333;278,333;87;16,9;0,290971
Las Condes;60205;0;39,75;20,625;0,220833;170,833;130,417;336,666;79,5;176,583;0,262413
Las Condes;60206;0;545,833;257,917;0,245833;4,375;18,75;295,417;71,25;174,333;105,179
Las Condes;60207;0;54,625;223,333;0,225;5,375;176,667;25;77,25;16,8;0,835783
Las Condes;60208;0;492,916;221,667;0,233333;4,5;180,833;32,125;710,833;185,916;0,208523
Las Condes;60209;0;59;265,833;0,279166;491,666;20,125;325,416;73,5;169,916;0,596452
Las Condes;60210;0;650,833;302,083;0,3375;5,125;228,333;32,125;753,333;17,4;102,463
Las Condes;60211;0;621,666;289,167;0,295833;291,666;180,833;335,416;715,833;18,1;114,687
Las Condes;60212;0;482,083;233,333;0,2375;191,667;135,833;28,125;81,5;18,1;0,158121
Las Condes;60213;0;53,375;206,818;0,304166;5,125;174,167;24,875;890,833;16,5;0,387516
Las Condes;60214;0;532,083;23,125;0,270833;5,625;20,25;237,083;815,833;18,075;0,924235
Las Condes;60215;0;53,125;23,125;0,295833;7,875;192,917;239,583;803,333;178,583;0,9434
Las Condes;60216;0;53;22,625;0,304166;7;196,667;253,333;858,333;174,417;0,401825
Las Condes;60217;0;506,364;228,636;0,308695;854,544;215,454;25,125;79,5;186,083;0,279948
Las Condes;60218;0;450,833;190,833;0,245833;5,875;156,667;26,125;79;180,083;0,460729
Las Condes;60219;0;39,125;161,667;0,204166;258,333;12,25;25,625;806,664;17,125;0,137701
Las Condes;60220;0;506,666;217,917;0,295833;641,666;18;22;82,25;177,833;0,556267
Las Condes;60221;0;574,782;25,5;0,316666;7,5;19,5;19,875;899,164;162,083;0,494507
Las Condes;60222;0;362,708;187,917;0,266666;7,25;176,667;139,167;848,333;153,916;0,236512
Las Condes;60223;0;682,916;194,167;0,266666;741,666;185,833;233,333;799,164;147,833;106,452
Las Condes;60224;0;554,166;250,833;0,308333;6,25;234,167;304,583;629,166;156,833;178,045
Las Condes;60225;0;447,083;25,5;0,25;341,666;17,625;316,667;67,5;162,416;12,145
